TFLite_operator,NNG Operator,SRAM Usage,Peak%,Op Cycles,Network%,NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network%,Util%,Name
SOFTMAX,Mul,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul15
SOFTMAX,Mul,70400,13.700336280981443,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul16
SOFTMAX,Add,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_add17
SOFTMAX,Mul,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul18
SOFTMAX,Sub,70400,13.700336280981443,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_sub19
SOFTMAX,Mul,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul20
SOFTMAX,Mul,70400,13.700336280981443,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul21
SOFTMAX,Add,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_add22
SOFTMAX,Mul,70400,13.700336280981443,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul23
SOFTMAX,Sub,64000,12.454851164528584,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_sub24
SOFTMAX,Mul,64000,12.454851164528584,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul25
SOFTMAX,Mul,64000,12.454851164528584,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul26
SOFTMAX,Add,64000,12.454851164528584,1200.0,0.04025814866864625,500.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_add27
SOFTMAX,Mul,57600,11.209366048075726,800.0,0.0268387657790975,500.0,800.0,6.0000060000060005,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul28
SOFTMAX,Mul,102400,19.927761863245735,8400.0,0.2818070406805237,3500.0,8400.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_mul29
SOFTMAX,SHR,61200,11.90995142608046,6225.0,0.2088391462186024,3125.0,6225.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.nn.softmax_3/wa/model.10/m/m.1/attn/Softmax_shr30
TRANSPOSE,AvgPool,10000,1.9460704944575913,46257.0,1.5518509858046414,46257.0,862.5,937.5009375009375,0.0,0.0,10000,0.004659172232824428,0.04222333917028774,model_28/tf.compat.v1.transpose_45/transpose_avgpool
TFLite_operator,NNG Operator,SRAM Usage,Peak%,Op Cycles,Network%,NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network%,Util%,Name
RESHAPE,Memcpy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,model_28/tf.reshape_17/Reshape
TFLite_operator,NNG Operator,SRAM Usage,Peak%,Op Cycles,Network%,NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network%,Util%,Name
ADD,Add,6400,1.2454851164528584,2400.0,0.0805162973372925,2400.0,400.0,1200.0012000012,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_90/Add
CONV_2D,Conv2DBias,17568,3.4188566446630966,3780.0,0.12681316830623568,3780.0,880.0,0.0,0.0,0.0,409600,0.19083969465648853,21.164021164021165,model_28/tf.math.add_91/Add;model_28/tf.nn.convolution_59/convolution;Const_128
ADD,Add,6400,1.2454851164528584,2400.0,0.0805162973372925,2400.0,800.0,600.0006000006,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_93/Add
CONV_2D,Conv2DBias,28656,5.576659608917674,4717.0,0.15824807272500363,4717.0,1760.0,0.0,0.0,0.0,819200,0.38167938931297707,33.91986432054272,model_28/tf.nn.relu_53/Relu;model_28/tf.math.add_94/Add;model_28/tf.nn.convolution_60/convolution;Const_126
CONV_2D,Conv2DBias,34240,6.663345373022793,2400.0,0.0805162973372925,2400.0,1360.0,0.0,0.0,0.0,819200,0.38167938931297707,66.66666666666666,model_28/tf.math.add_95/Add;model_28/tf.nn.convolution_61/convolution;Const_124
ADD,Add,12800,2.490970232905717,2400.0,0.0805162973372925,2400.0,1200.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_97/Add
CONCATENATION,AvgPool,19200,3.7364553493585753,7315.0,0.24540696459262276,7315.0,400.0,864.000864000864,0.0,0.0,6400,0.0029818702290076333,0.17088174982911825,model_28/tf.concat_9/concat0_avgpool
CONCATENATION,AvgPool,19200,3.7364553493585753,2223.0,0.07457822040866718,2223.0,1040.0,0.0,0.0,0.0,6400,0.0029818702290076333,0.5623031938821412,model_28/tf.concat_9/concat1_avgpool
CONV_2D,Conv2DBias,42896,8.347863993025284,4320.0,0.14492933520712648,4320.0,2720.0,0.0,0.0,0.0,1638400,0.7633587786259541,74.07407407407408,model_28/tf.nn.relu_54/Relu;model_28/tf.math.add_98/Add;model_28/tf.nn.convolution_62/convolution;Const_122
QUANTIZE,AvgPool,25600,4.981940465811434,2467.0,0.08276404397129192,2467.0,1952.0,0.0,0.0,0.0,12800,0.005963740458015267,1.0133765707336846,model_28/tf.nn.relu_54/Relu;model_28/tf.math.add_98/Add;model_28/tf.nn.convolution_62/convolution;Const_1221
RESIZE_NEAREST_NEIGHBOR,ResizeNearestNeighbor,76800,14.945821397434301,16403.0,0.5502953438431704,16403.0,5760.0,0.0,0.0,0.0,51200,0.023854961832061067,0.6096445772114857,model_28/tf.image.resize/resize/ResizeNearestNeighbor
CONCATENATION,AvgPool,140800,27.400672561962885,6563.0,0.22017852476027114,6563.0,6400.0,0.0,0.0,0.0,51200,0.023854961832061067,1.5236934328813043,model_28/tf.concat_10/concat0_avgpool
CONCATENATION,AvgPool,89600,17.436791630340018,19019.0,0.6380581079408192,19019.0,1600.0,2400.0024000024,0.0,0.0,25600,0.011927480916030533,0.262894999737105,model_28/tf.concat_10/concat1_avgpool
CONV_2D,Conv2DBias,127552,24.822518370905467,12093.0,0.40570149320828264,12093.0,7360.0,0.0,0.0,0.0,4915200,2.2900763358778624,79.38476804763086,model_28/tf.nn.relu_55/Relu;model_28/tf.math.add_99/Add;model_28/tf.nn.convolution_63/convolution;Const_120
CONCATENATION,AvgPool,89600,17.436791630340018,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_11/concat0_avgpool
CONCATENATION,AvgPool,89600,17.436791630340018,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_11/concat1_avgpool
CONV_2D,Conv2DBias,100240,19.507410636442895,4767.0,0.15992549558619723,4767.0,1744.0,0.0,0.0,0.0,1843200,0.8587786259541985,75.51919446192574,model_28/tf.nn.relu_56/Relu;model_28/tf.math.add_100/Add;model_28/tf.nn.convolution_64/convolution;Const_118
CONV_2D,Conv2DBias,114016,22.188317349607672,6173.0,0.20709462644296106,6173.0,2000.0,0.0,0.0,0.0,1843200,0.8587786259541985,58.3184837194233,model_28/tf.nn.relu_57/Relu;model_28/tf.math.add_101/Add;model_28/tf.nn.convolution_65/convolution;Const_116
ADD,Add,102400,19.927761863245735,4800.0,0.161032594674585,4800.0,2400.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_103/Add
CONCATENATION,AvgPool,76800,14.945821397434301,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_11/concat2_avgpool
CONV_2D,Conv2DBias,87504,17.028895254701705,4767.0,0.15992549558619723,4767.0,1744.0,0.0,0.0,0.0,1843200,0.8587786259541985,75.51919446192574,model_28/tf.nn.relu_58/Relu;model_28/tf.math.add_104/Add;model_28/tf.nn.convolution_66/convolution;Const_114
CONV_2D,Conv2DBias,101216,19.697347116701955,6173.0,0.20709462644296106,6173.0,2000.0,0.0,0.0,0.0,1843200,0.8587786259541985,58.3184837194233,model_28/tf.nn.relu_59/Relu;model_28/tf.math.add_105/Add;model_28/tf.nn.convolution_67/convolution;Const_112
ADD,Add,89600,17.436791630340018,4800.0,0.161032594674585,4800.0,2400.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_107/Add
CONCATENATION,AvgPool,76800,14.945821397434301,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_11/concat3_avgpool
CONV_2D,Conv2DBias,98176,19.10574168638685,8160.0,0.27375541094679445,8160.0,5440.0,0.0,0.0,0.0,3276800,1.5267175572519083,78.43137254901961,model_28/tf.nn.relu_60/Relu;model_28/tf.math.add_108/Add;model_28/tf.nn.convolution_68/convolution;Const_110
QUANTIZE,AvgPool,64000,12.454851164528584,3283.0,0.11013958506597137,3283.0,3200.0,0.0,0.0,0.0,25600,0.011927480916030533,1.5229972586049345,model_28/tf.nn.relu_60/Relu;model_28/tf.math.add_108/Add;model_28/tf.nn.convolution_68/convolution;Const_1101
RESIZE_NEAREST_NEIGHBOR,ResizeNearestNeighbor,166400,32.38261302777432,18419.0,0.617929033606496,18419.0,9280.0,0.0,0.0,0.0,102400,0.047709923664122134,1.085835278788208,model_28/tf.image.resize_1/resize/ResizeNearestNeighbor
CONCATENATION,AvgPool,345600,67.25619628845435,14138.0,0.4743080882311006,14138.0,13440.0,0.0,0.0,0.0,102400,0.047709923664122134,1.4146272457207525,model_28/tf.concat_12/concat0_avgpool
CONCATENATION,AvgPool,243200,47.32843442520862,113344.0,3.8025163355825335,113344.0,6400.0,10560.01056001056,0.0,0.0,102400,0.047709923664122134,0.1764539808018069,model_28/tf.concat_12/concat1_avgpool
CONV_2D,Conv2DBias,298528,58.09565325694358,16640.0,0.558246328205228,13923.0,16640.0,0.0,0.0,0.0,6553600,3.0534351145038165,76.92307692307693,model_28/tf.nn.relu_61/Relu;model_28/tf.math.add_109/Add;model_28/tf.nn.convolution_69/convolution;Const_108
CONCATENATION,AvgPool,192000,37.36455349358575,3578.0,0.12003637994701356,3578.0,3360.0,0.0,0.0,0.0,25600,0.011927480916030533,1.3974287311347122,model_28/tf.concat_13/concat0_avgpool
CONCATENATION,AvgPool,192000,37.36455349358575,3578.0,0.12003637994701356,3578.0,3360.0,0.0,0.0,0.0,25600,0.011927480916030533,1.3974287311347122,model_28/tf.concat_13/concat1_avgpool
CONV_2D,Conv2DBias,219184,42.65475152571927,9080.0,0.30461999159275666,9080.0,4064.0,0.0,0.0,0.0,1843200,0.8587786259541985,39.647577092511014,model_28/tf.nn.relu_62/Relu;model_28/tf.math.add_110/Add;model_28/tf.nn.convolution_70/convolution;Const_106
CONV_2D,Conv2DBias,244624,47.60555486361938,6240.0,0.20934237307696052,6240.0,4064.0,0.0,0.0,0.0,1843200,0.8587786259541985,57.692307692307686,model_28/tf.nn.relu_63/Relu;model_28/tf.math.add_111/Add;model_28/tf.nn.convolution_71/convolution;Const_104
ADD,Add,217600,42.346493959397186,9600.0,0.32206518934917,9600.0,4800.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_113/Add
CONCATENATION,AvgPool,166400,32.38261302777432,3578.0,0.12003637994701356,3578.0,3360.0,0.0,0.0,0.0,25600,0.011927480916030533,1.3974287311347122,model_28/tf.concat_13/concat2_avgpool
CONV_2D,Conv2DBias,193552,37.66658363432557,6110.0,0.20498107363785714,6110.0,4064.0,0.0,0.0,0.0,1843200,0.8587786259541985,58.91980360065466,model_28/tf.nn.relu_64/Relu;model_28/tf.math.add_114/Add;model_28/tf.nn.convolution_72/convolution;Const_102
CONV_2D,Conv2DBias,219008,42.620500685016815,6240.0,0.20934237307696052,6240.0,4064.0,0.0,0.0,0.0,1843200,0.8587786259541985,57.692307692307686,model_28/tf.nn.relu_65/Relu;model_28/tf.math.add_115/Add;model_28/tf.nn.convolution_73/convolution;Const_100
ADD,Add,192000,37.36455349358575,9600.0,0.32206518934917,9600.0,4800.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_117/Add
CONCATENATION,AvgPool,166400,32.38261302777432,3578.0,0.12003637994701356,3578.0,3360.0,0.0,0.0,0.0,25600,0.011927480916030533,1.3974287311347122,model_28/tf.concat_13/concat3_avgpool
CONV_2D,Conv2DBias,194288,37.80981442271765,9920.0,0.332800695660809,7200.0,9920.0,0.0,0.0,0.0,3276800,1.5267175572519083,64.51612903225806,model_28/tf.nn.relu_66/Relu;model_28/tf.math.add_118/Add;model_28/tf.nn.convolution_74/convolution;Const_98
CONV_2D,Conv2DBias,110992,21.599825632083697,9157.0,0.30720322279899476,9157.0,5728.0,0.0,0.0,0.0,3686400,1.717557251908397,78.62837173746861,model_28/tf.nn.relu_67/Relu;model_28/tf.math.add_119/Add;model_28/tf.nn.convolution_75/convolution;Const_95
CONCATENATION,AvgPool,140800,27.400672561962885,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_14/concat0_avgpool
CONCATENATION,AvgPool,128000,24.90970232905717,3283.0,0.11013958506597137,3283.0,3200.0,0.0,0.0,0.0,25600,0.011927480916030533,1.5229972586049345,model_28/tf.concat_14/concat1_avgpool
CONV_2D,Conv2DBias,134448,26.164528583883424,6240.0,0.20934237307696052,6240.0,4480.0,0.0,0.0,0.0,2457600,1.1450381679389312,76.92307692307693,model_28/tf.nn.relu_72/Relu;model_28/tf.math.add_124/Add;model_28/tf.nn.convolution_78/convolution;Const_93
CONCATENATION,AvgPool,140800,27.400672561962885,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_16/concat0_avgpool
CONCATENATION,AvgPool,140800,27.400672561962885,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_16/concat1_avgpool
CONV_2D,Conv2DBias,151488,29.48063270643916,4767.0,0.15992549558619723,4767.0,1744.0,0.0,0.0,0.0,1843200,0.8587786259541985,75.51919446192574,model_28/tf.nn.relu_74/Relu;model_28/tf.math.add_127/Add;model_28/tf.nn.convolution_80/convolution;Const_91
CONV_2D,Conv2DBias,165264,32.16153941960393,6173.0,0.20709462644296106,6173.0,2000.0,0.0,0.0,0.0,1843200,0.8587786259541985,58.3184837194233,model_28/tf.nn.relu_76/Relu;model_28/tf.math.add_129/Add;model_28/tf.nn.convolution_82/convolution;Const_89
ADD,Add,153600,29.891642794868602,4800.0,0.161032594674585,4800.0,2400.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_132/Add
CONCATENATION,AvgPool,128000,24.90970232905717,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_16/concat2_avgpool
CONV_2D,Conv2DBias,138784,27.008344750280234,4767.0,0.15992549558619723,4767.0,1744.0,0.0,0.0,0.0,1843200,0.8587786259541985,75.51919446192574,model_28/tf.nn.relu_77/Relu;model_28/tf.math.add_133/Add;model_28/tf.nn.convolution_84/convolution;Const_87
CONV_2D,Conv2DBias,152400,29.658114335533693,6173.0,0.20709462644296106,6173.0,2000.0,0.0,0.0,0.0,1843200,0.8587786259541985,58.3184837194233,model_28/tf.nn.relu_78/Relu;model_28/tf.math.add_134/Add;model_28/tf.nn.convolution_85/convolution;Const_85
ADD,Add,140800,27.400672561962885,4800.0,0.161032594674585,4800.0,2400.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_136/Add
CONCATENATION,AvgPool,128000,24.90970232905717,1643.0,0.05512011521882149,1643.0,1600.0,0.0,0.0,0.0,12800,0.005963740458015267,1.5216068167985393,model_28/tf.concat_16/concat3_avgpool
CONV_2D,Conv2DBias,149184,29.03225806451613,8160.0,0.27375541094679445,8160.0,5440.0,0.0,0.0,0.0,3276800,1.5267175572519083,78.43137254901961,model_28/tf.nn.relu_79/Relu;model_28/tf.math.add_137/Add;model_28/tf.nn.convolution_86/convolution;Const_83
CONV_2D,Conv2DBias,130352,25.367418109353597,9413.0,0.31579162784830594,9413.0,4880.0,0.0,0.0,0.0,3686400,1.717557251908397,76.48996069265908,model_28/tf.nn.relu_80/Relu;model_28/tf.math.add_138/Add;model_28/tf.nn.convolution_87/convolution;Const_80
CONCATENATION,AvgPool,115200,22.41873209615145,2223.0,0.07457822040866718,2223.0,1040.0,0.0,0.0,0.0,6400,0.0029818702290076333,0.5623031938821412,model_28/tf.concat_17/concat0_avgpool
CONCATENATION,AvgPool,108800,21.173246979698593,2467.0,0.08276404397129192,2467.0,1952.0,0.0,0.0,0.0,12800,0.005963740458015267,1.0133765707336846,model_28/tf.concat_17/concat1_avgpool
CONV_2D,Conv2DBias,133024,25.887408145472662,6333.0,0.21246237959878062,6333.0,3680.0,0.0,0.0,0.0,2457600,1.1450381679389312,75.7934628138323,model_28/tf.nn.relu_85/Relu;model_28/tf.math.add_143/Add;model_28/tf.nn.convolution_90/convolution;Const_78
CONCATENATION,AvgPool,115200,22.41873209615145,1235.0,0.04143234467148177,1235.0,976.0,0.0,0.0,0.0,6400,0.0029818702290076333,1.0121457489878543,model_28/tf.concat_23/concat0_avgpool
CONCATENATION,AvgPool,115200,22.41873209615145,1235.0,0.04143234467148177,1235.0,976.0,0.0,0.0,0.0,6400,0.0029818702290076333,1.0121457489878543,model_28/tf.concat_23/concat1_avgpool
CONV_2D,Conv2DBias,120752,23.499190434674304,800.0,0.0268387657790975,800.0,600.0,0.0,0.0,0.0,204800,0.09541984732824427,50.0,model_28/tf.nn.relu_87/Relu;model_28/tf.math.add_146/Add;model_28/tf.nn.convolution_92/convolution;Const_76
CONV_2D,Conv2DBias,130336,25.36430439656246,3460.0,0.11607766199459668,3460.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,52.02312138728323,model_28/tf.nn.relu_90/Relu;model_28/tf.math.add_149/Add;model_28/tf.nn.convolution_95/convolution;Const_74
CONV_2D,Conv2DBias,133584,25.996388093162288,3390.0,0.11372926998892566,3390.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,53.09734513274337,model_28/tf.nn.relu_91/Relu;model_28/tf.math.add_151/Add;model_28/tf.nn.convolution_97/convolution;Const_72
ADD,Add,121600,23.66421721260431,1200.0,0.04025814866864625,1200.0,600.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_153/Add
CONV_2D,Conv2DBias,130400,25.376759247726987,4644.0,0.15579903534766099,4644.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,38.759689922480625,model_28/tf.nn.relu_92/Relu;model_28/tf.math.add_154/Add;model_28/tf.nn.convolution_98/convolution;Const_70
CONV_2D,Conv2DBias,133536,25.98704695478889,3384.0,0.11352797924558242,3384.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,53.191489361702125,model_28/tf.nn.relu_93/Relu;model_28/tf.math.add_155/Add;model_28/tf.nn.convolution_99/convolution;Const_67
ADD,Add,121600,23.66421721260431,1200.0,0.04025814866864625,1200.0,600.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_157/Add
CONCATENATION,AvgPool,124800,24.286959770830737,633.0,0.021236173422710895,633.0,440.0,0.0,0.0,0.0,3200,0.0014909351145038167,0.9873617693522907,model_28/tf.concat_21/concat0_avgpool
CONV_2D,Conv2DBias,127104,24.73533441275377,800.0,0.0268387657790975,800.0,600.0,0.0,0.0,0.0,204800,0.09541984732824427,50.0,model_28/tf.nn.relu_88/Relu;model_28/tf.math.add_147/Add;model_28/tf.nn.convolution_93/convolution;Const_66
CONCATENATION,AvgPool,112000,21.795989537925024,633.0,0.021236173422710895,633.0,440.0,0.0,0.0,0.0,3200,0.0014909351145038167,0.9873617693522907,model_28/tf.concat_21/concat1_avgpool
CONV_2D,Conv2DBias,119808,23.31548137999751,1440.0,0.0483097784023755,1440.0,880.0,0.0,0.0,0.0,409600,0.19083969465648853,55.55555555555556,model_28/tf.nn.relu_94/Relu;model_28/tf.math.add_158/Add;model_28/tf.nn.convolution_100/convolution;Const_64
CONCATENATION,AvgPool,108800,21.173246979698593,2223.0,0.07457822040866718,2223.0,1040.0,0.0,0.0,0.0,6400,0.0029818702290076333,0.5623031938821412,model_28/tf.concat_23/concat2_avgpool
CONV_2D,Conv2DBias,114288,22.24125046705692,800.0,0.0268387657790975,800.0,600.0,0.0,0.0,0.0,204800,0.09541984732824427,50.0,model_28/tf.nn.relu_95/Relu;model_28/tf.math.add_159/Add;model_28/tf.nn.convolution_101/convolution;Const_62
CONV_2D,Conv2DBias,123888,24.109478141736208,3454.0,0.11587637125125345,3454.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,52.11349160393747,model_28/tf.nn.relu_97/Relu;model_28/tf.math.add_161/Add;model_28/tf.nn.convolution_103/convolution;Const_60
CONV_2D,Conv2DBias,127056,24.72599327438037,3378.0,0.11332668850223919,3378.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,53.285968028419184,model_28/tf.nn.relu_98/Relu;model_28/tf.math.add_162/Add;model_28/tf.nn.convolution_104/convolution;Const_58
ADD,Add,115200,22.41873209615145,1200.0,0.04025814866864625,1200.0,600.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_164/Add
CONV_2D,Conv2DBias,123872,24.106364428945074,4632.0,0.15539645386097453,4632.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,38.860103626943,model_28/tf.nn.relu_99/Relu;model_28/tf.math.add_165/Add;model_28/tf.nn.convolution_105/convolution;Const_56
CONV_2D,Conv2DBias,127216,24.757130402291693,3388.0,0.11366217307447792,3388.0,600.0,0.0,0.0,0.0,921600,0.42938931297709926,53.128689492325854,model_28/tf.nn.relu_100/Relu;model_28/tf.math.add_166/Add;model_28/tf.nn.convolution_106/convolution;Const_53
ADD,Add,115200,22.41873209615145,1200.0,0.04025814866864625,1200.0,600.0,0.0,0.0,0.0,0,0.0,0.0,model_28/tf.math.add_168/Add
CONCATENATION,AvgPool,118400,23.04147465437788,633.0,0.021236173422710895,633.0,440.0,0.0,0.0,0.0,3200,0.0014909351145038167,0.9873617693522907,model_28/tf.concat_22/concat0_avgpool
CONV_2D,Conv2DBias,120752,23.499190434674304,800.0,0.0268387657790975,800.0,600.0,0.0,0.0,0.0,204800,0.09541984732824427,50.0,model_28/tf.nn.relu_96/Relu;model_28/tf.math.add_160/Add;model_28/tf.nn.convolution_102/convolution;Const_52
CONCATENATION,AvgPool,112000,21.795989537925024,633.0,0.021236173422710895,633.0,440.0,0.0,0.0,0.0,3200,0.0014909351145038167,0.9873617693522907,model_28/tf.concat_22/concat1_avgpool
CONV_2D,Conv2DBias,119760,23.306140241624114,1440.0,0.0483097784023755,1440.0,880.0,0.0,0.0,0.0,409600,0.19083969465648853,55.55555555555556,model_28/tf.nn.relu_101/Relu;model_28/tf.math.add_169/Add;model_28/tf.nn.convolution_107/convolution;Const_50
CONCATENATION,AvgPool,108800,21.173246979698593,2223.0,0.07457822040866718,2223.0,1040.0,0.0,0.0,0.0,6400,0.0029818702290076333,0.5623031938821412,model_28/tf.concat_23/concat3_avgpool
CONV_2D,Conv2DBias,146272,28.465562336530077,8373.0,0.2809012323354792,8373.0,4640.0,0.0,0.0,0.0,3276800,1.5267175572519083,76.43616386002627,model_28/tf.nn.relu_102/Relu;model_28/tf.math.add_170/Add;model_28/tf.nn.convolution_108/convolution;Const_48
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,105056,20.44463818657367,2600.0,0.08722598878206687,2600.0,1600.0,0.0,0.0,0.0,115200,0.05367366412213741,8.653846153846153,model_28/tf.nn.relu_103/Relu;model_28/tf.math.add_171/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_6/depthwise;Const_26
CONV_2D,Conv2DBias,115872,22.549508033379002,2400.0,0.0805162973372925,2400.0,1360.0,0.0,0.0,0.0,819200,0.38167938931297707,66.66666666666666,model_28/tf.nn.relu_105/Relu;model_28/tf.math.add_173/Add;model_28/tf.nn.convolution_109/convolution;Const_14
CONV_2D,Conv2DBias,107184,20.858761987794246,1440.0,0.0483097784023755,1440.0,880.0,0.0,0.0,0.0,409600,0.19083969465648853,55.55555555555556,model_28/tf.math.add_175/Add;model_28/tf.nn.convolution_111/convolution;Const_2
CONCATENATION,AvgPool,96000,18.682276746792876,3091.0,0.10369828127898796,3091.0,640.0,600.0006000006,0.0,0.0,6400,0.0029818702290076333,0.4043998705920414,StatefulPartitionedCall:20_avgpool
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,105056,20.44463818657367,2600.0,0.08722598878206687,2600.0,1600.0,0.0,0.0,0.0,115200,0.05367366412213741,8.653846153846153,model_28/tf.nn.relu_104/Relu;model_28/tf.math.add_172/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_7/depthwise;Const_44
CONV_2D,Conv2DBias,97008,18.8784406526342,1203.0,0.040358794040317864,1203.0,1000.0,0.0,0.0,0.0,409600,0.19083969465648853,66.50041562759768,model_28/tf.nn.relu_106/Relu;model_28/tf.math.add_174/Add;model_28/tf.nn.convolution_110/convolution;Const_38
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,83936,16.334537302279237,800.0,0.0268387657790975,800.0,400.0,0.0,0.0,0.0,28800,0.013418416030534352,7.03125,model_28/tf.nn.relu_107/Relu;model_28/tf.math.add_176/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_8/depthwise;Const_32
CONV_2D,Conv2DBias,84560,16.455972101133394,653.0,0.021907142567188335,653.0,400.0,0.0,0.0,0.0,102400,0.047709923664122134,30.627871362940272,model_28/tf.nn.relu_108/Relu;model_28/tf.math.add_177/Add;model_28/tf.nn.convolution_112/convolution;Const_20
CONV_2D,Conv2DBias,84224,16.390584132519617,4949.0,0.1660313148009419,4949.0,400.0,0.0,0.0,0.0,64000,0.029818702290076337,2.5257627803596687,model_28/tf.math.add_178/Add;model_28/tf.nn.convolution_113/convolution;Const_8
QUANTIZE,AvgPool,83200,16.19130651388716,1107.0,0.03713814214682617,1107.0,712.0,0.0,0.0,0.0,2000,0.0009318344465648855,0.35286811201445345,model_28/tf.math.sigmoid_2/Sigmoid1
